train_loss,val_loss
0.48082392664890306,0.9107139608134394
0.41827238498862485,0.7629420746927676
0.45685339173707395,0.7167579194773799
0.34617194361793324,0.67592395492222
0.3172141211997301,0.578796150373376
0.32485717218240123,0.548877916128739
0.29226450414271626,0.5688872477282648
0.2750812494002948,0.44921535409015156
0.25268428094874457,0.4238656202088232
0.24399305994101997,0.6335112385127856
0.2509958253750841,0.4426761279935422
0.2451551160573214,0.3509586448254793
0.22553503463105273,0.39461344739665155
0.20186719408749204,0.35092775329299597
0.20053057822015147,0.33949205745821415
0.2132978862577099,0.32889844736327295
0.18069171150129776,0.29534998600897583
0.1707127357555729,0.2851443087277205
0.1743313216945959,0.30530015916928
0.17077598863582466,0.31245455754839857
0.17996076448984213,0.3346134312774824
0.1786890674483214,0.34570143585619717
0.15306305082025484,0.2733798108671022
0.16627023811936298,0.28705090737861133
0.1773007827129509,0.293061231530231
0.1894650113425437,0.29047693700894067
0.1668022942110396,0.26270594726438107
0.15418087410950315,0.26755524290644606
0.1877531862405148,0.2987512531487838
0.16774456105762742,0.26350631934145224
0.1731430585858808,0.2659658432006836
0.15559501609546877,0.2776787833027218
0.15728282501706614,0.2707978533661884
0.15769791727855476,0.2689234530148299
0.15272195576159092,0.2503537338712941
0.14819501900625923,0.2429294051035591
0.14501581336470973,0.24414085849471714
0.13998274930480772,0.2317690021317938
0.15602475643133654,0.2602893745121749
0.15501225141301272,0.23663116550963859
0.14913834722486546,0.2586576258358748
0.1538176934245052,0.25000560439151265
0.14048331544923284,0.22895865919797317
0.13740181719153347,0.23287784068480782
0.1334475374131062,0.23653691462848497
0.14454126678861903,0.27349229467951736
0.15275679909090836,0.251231807599897
0.1467469831270596,0.23706143757571344
0.15313254073576157,0.22210880466129468
0.13081738907746102,0.24857496567394421
0.12845167747043115,0.2246756320414336
0.1240815280656768,0.24343007686345475
0.12477481712566797,0.2385093480348587
0.13526780924707776,0.22097565479900527
0.13286851098984015,0.26281004548072817
0.15052043113579516,0.2250979693039604
0.13476453359779722,0.23906923973042032
0.14201226081272272,0.24954555241957954
0.1393205814020002,0.21861155927181244
0.1380844290702583,0.2934723296891088
0.1477711754509883,0.22889556016611015
0.13562127314350989,0.24998258287492006
0.138747460282382,0.2259745074355084
0.12646448165907456,0.23910052296908005
0.12672746306153862,0.23984197766884513
0.14584580560052657,0.24083268720170725
0.1326594326067379,0.2810853105524312
0.14460299795285117,0.2181309753138086
0.12321234640380652,0.22195007179094398
0.12105613694949952,0.2501034315513528
0.12789680424657904,0.23754566169303395
0.12690689528164242,0.21907857138177622
0.12984928330443257,0.2521501007287399
0.13779345233146792,0.23777551456638005
0.13165848424504498,0.24547106597734533
